refdes,method,stream
CP01CNPM-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP01CNPM-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP01CNPM-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP01CNSM-MFD35-01-ADCPTF000,recovered_host,adcpt_acfgm_pd8_dcl_instrument_recovered
CP01CNSM-MFD35-01-ADCPTF000,recovered_inst,adcps_jln_instrument
CP01CNSM-MFD35-01-ADCPTF000,telemetered,adcpt_acfgm_pd8_dcl_instrument
CP01CNSM-MFD35-02-PRESFB000,recovered_host,presf_abc_dcl_tide_measurement_recovered
CP01CNSM-MFD35-02-PRESFB000,recovered_host,presf_abc_dcl_wave_burst_recovered
CP01CNSM-MFD35-02-PRESFB000,recovered_inst,presf_abc_tide_measurement_recovered
CP01CNSM-MFD35-02-PRESFB000,recovered_inst,presf_abc_wave_burst_recovered
CP01CNSM-MFD35-02-PRESFB000,telemetered,presf_abc_dcl_tide_measurement
CP01CNSM-MFD35-02-PRESFB000,telemetered,presf_abc_dcl_wave_burst
CP01CNSM-MFD35-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CP01CNSM-MFD35-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CP01CNSM-MFD35-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CP01CNSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CP01CNSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CP01CNSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CP01CNSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CP01CNSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CP01CNSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CP01CNSM-MFD35-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP01CNSM-MFD35-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CP01CNSM-MFD35-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CP01CNSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CP01CNSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CP01CNSM-MFD37-03-CTDBPD000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP01CNSM-MFD37-03-CTDBPD000,recovered_inst,ctdbp_cdef_instrument_recovered
CP01CNSM-MFD37-03-CTDBPD000,telemetered,ctdbp_cdef_dcl_instrument
CP01CNSM-MFD37-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP01CNSM-MFD37-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CP01CNSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CP01CNSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CP01CNSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CP01CNSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP01CNSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CP01CNSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CP01CNSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_full_instrument_recovered
CP01CNSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_full_instrument_recovered
CP01CNSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_conc_instrument
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_conc_instrument
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_full_instrument
CP01CNSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_full_instrument
CP01CNSM-RID26-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered
CP01CNSM-RID26-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument
CP01CNSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CP01CNSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CP01CNSM-RID27-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CP01CNSM-RID27-02-FLORTD000,telemetered,flort_dj_dcl_instrument
CP01CNSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP01CNSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CP01CNSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CP01CNSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP01CNSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CP01CNSM-SBD11-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered
CP01CNSM-SBD11-06-METBKA000,recovered_host,metbk_hourly
CP01CNSM-SBD11-06-METBKA000,telemetered,metbk_a_dcl_instrument
CP01CNSM-SBD11-06-METBKA000,telemetered,metbk_hourly
CP01CNSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_air_recovered
CP01CNSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_water_recovered
CP01CNSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_air
CP01CNSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_water
CP01CNSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_fourier_recovered
CP01CNSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_mean_directional_recovered
CP01CNSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_motion_recovered
CP01CNSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_non_directional_recovered
CP01CNSM-SBD12-05-WAVSSA000,recovered_host,wavss_a_dcl_statistics_recovered
CP01CNSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_fourier
CP01CNSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_mean_directional
CP01CNSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_motion
CP01CNSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_non_directional
CP01CNSM-SBD12-05-WAVSSA000,telemetered,wavss_a_dcl_statistics
CP01CNSM-SBD12-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered
CP01CNSM-SBD12-06-METBKA000,recovered_host,metbk_hourly
CP01CNSM-SBD12-06-METBKA000,telemetered,metbk_a_dcl_instrument
CP01CNSM-SBD12-06-METBKA000,telemetered,metbk_hourly
CP01CNSM-SBD12-08-FDCHPA000,recovered_host,fdchp_a_dcl_instrument_recovered
CP01CNSM-SBD12-08-FDCHPA000,recovered_inst,fdchp_a_instrument_recovered
CP01CNSM-SBD12-08-FDCHPA000,telemetered,fdchp_a_dcl_instrument
CP01CNSP-SP001-02-OPTAAJ000,recovered_cspp,optaa_dj_cspp_instrument_recovered
CP01CNSP-SP001-02-OPTAAJ000,telemetered,optaa_dj_cspp_instrument
CP01CNSP-SP001-03-NUTNRJ000,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered
CP01CNSP-SP001-03-NUTNRJ000,recovered_cspp,nutnr_j_cspp_instrument_recovered
CP01CNSP-SP001-03-NUTNRJ000,telemetered,nutnr_j_cspp_dark_instrument
CP01CNSP-SP001-03-NUTNRJ000,telemetered,nutnr_j_cspp_instrument
CP01CNSP-SP001-05-VELPTJ000,recovered_cspp,velpt_j_cspp_instrument_recovered
CP01CNSP-SP001-05-VELPTJ000,telemetered,velpt_j_cspp_instrument
CP01CNSP-SP001-06-DOSTAJ000,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered
CP01CNSP-SP001-06-DOSTAJ000,telemetered,dosta_abcdjm_cspp_instrument
CP01CNSP-SP001-07-SPKIRJ000,recovered_cspp,spkir_abj_cspp_instrument_recovered
CP01CNSP-SP001-07-SPKIRJ000,telemetered,spkir_abj_cspp_instrument
CP01CNSP-SP001-08-CTDPFJ000,recovered_cspp,ctdpf_j_cspp_instrument_recovered
CP01CNSP-SP001-08-CTDPFJ000,telemetered,ctdpf_j_cspp_instrument
CP01CNSP-SP001-09-FLORTJ000,recovered_cspp,flort_dj_cspp_instrument_recovered
CP01CNSP-SP001-09-FLORTJ000,telemetered,flort_dj_cspp_instrument
CP01CNSP-SP001-10-PARADJ000,recovered_cspp,parad_j_cspp_instrument_recovered
CP01CNSP-SP001-10-PARADJ000,telemetered,parad_j_cspp_instrument
CP02PMCI-RII01-02-ADCPTG010,recovered_host,adcps_jln_stc_instrument_recovered
CP02PMCI-RII01-02-ADCPTG010,recovered_inst,adcp_velocity_earth
CP02PMCI-RII01-02-ADCPTG010,telemetered,adcps_jln_stc_instrument
CP02PMCI-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CP02PMCI-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CP02PMCI-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CP02PMCI-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CP02PMCI-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP02PMCI-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CP02PMCI-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CP02PMCI-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP02PMCI-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP02PMCI-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP02PMCO-RII01-02-ADCPTG010,recovered_host,adcps_jln_stc_instrument_recovered
CP02PMCO-RII01-02-ADCPTG010,recovered_inst,adcp_velocity_earth
CP02PMCO-RII01-02-ADCPTG010,telemetered,adcps_jln_stc_instrument
CP02PMCO-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CP02PMCO-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CP02PMCO-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CP02PMCO-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CP02PMCO-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP02PMCO-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CP02PMCO-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CP02PMCO-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP02PMCO-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP02PMCO-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP02PMUI-RII01-02-ADCPTG010,recovered_host,adcps_jln_stc_instrument_recovered
CP02PMUI-RII01-02-ADCPTG010,recovered_inst,adcp_velocity_earth
CP02PMUI-RII01-02-ADCPTG010,telemetered,adcps_jln_stc_instrument
CP02PMUI-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CP02PMUI-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CP02PMUI-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CP02PMUI-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CP02PMUI-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP02PMUI-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CP02PMUI-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CP02PMUI-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP02PMUI-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP02PMUI-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP02PMUO-RII01-02-ADCPSL010,recovered_host,adcps_jln_stc_instrument_recovered
CP02PMUO-RII01-02-ADCPSL010,recovered_inst,adcp_velocity_earth
CP02PMUO-RII01-02-ADCPSL010,telemetered,adcps_jln_stc_instrument
CP02PMUO-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CP02PMUO-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CP02PMUO-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CP02PMUO-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CP02PMUO-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP02PMUO-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CP02PMUO-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CP02PMUO-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP02PMUO-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP02PMUO-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP03ISPM-RII01-02-ADCPTG010,recovered_host,adcps_jln_stc_instrument_recovered
CP03ISPM-RII01-02-ADCPTG010,recovered_inst,adcp_velocity_earth
CP03ISPM-RII01-02-ADCPTG010,telemetered,adcps_jln_stc_instrument
CP03ISPM-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CP03ISPM-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CP03ISPM-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CP03ISPM-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CP03ISPM-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP03ISPM-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CP03ISPM-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CP03ISPM-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP03ISPM-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP03ISPM-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP03ISSM-MFD35-01-ADCPTF000,recovered_host,adcpt_acfgm_pd8_dcl_instrument_recovered
CP03ISSM-MFD35-01-ADCPTF000,recovered_inst,adcps_jln_instrument
CP03ISSM-MFD35-01-ADCPTF000,telemetered,adcpt_acfgm_pd8_dcl_instrument
CP03ISSM-MFD35-02-PRESFB000,recovered_host,presf_abc_dcl_tide_measurement_recovered
CP03ISSM-MFD35-02-PRESFB000,recovered_host,presf_abc_dcl_wave_burst_recovered
CP03ISSM-MFD35-02-PRESFB000,recovered_inst,presf_abc_tide_measurement_recovered
CP03ISSM-MFD35-02-PRESFB000,recovered_inst,presf_abc_wave_burst_recovered
CP03ISSM-MFD35-02-PRESFB000,telemetered,presf_abc_dcl_tide_measurement
CP03ISSM-MFD35-02-PRESFB000,telemetered,presf_abc_dcl_wave_burst
CP03ISSM-MFD35-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CP03ISSM-MFD35-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CP03ISSM-MFD35-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CP03ISSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CP03ISSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CP03ISSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CP03ISSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CP03ISSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CP03ISSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CP03ISSM-MFD35-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP03ISSM-MFD35-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CP03ISSM-MFD35-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CP03ISSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CP03ISSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CP03ISSM-MFD37-03-CTDBPD000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP03ISSM-MFD37-03-CTDBPD000,recovered_inst,ctdbp_cdef_instrument_recovered
CP03ISSM-MFD37-03-CTDBPD000,telemetered,ctdbp_cdef_dcl_instrument
CP03ISSM-MFD37-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP03ISSM-MFD37-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CP03ISSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CP03ISSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CP03ISSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CP03ISSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP03ISSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CP03ISSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CP03ISSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_full_instrument_recovered
CP03ISSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_full_instrument_recovered
CP03ISSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered
CP03ISSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_full_instrument
CP03ISSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_full_instrument
CP03ISSM-RID26-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered
CP03ISSM-RID26-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument
CP03ISSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CP03ISSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CP03ISSM-RID27-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CP03ISSM-RID27-02-FLORTD000,telemetered,flort_dj_dcl_instrument
CP03ISSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP03ISSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CP03ISSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CP03ISSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP03ISSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CP03ISSM-SBD11-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered
CP03ISSM-SBD11-06-METBKA000,recovered_host,metbk_hourly
CP03ISSM-SBD11-06-METBKA000,telemetered,metbk_a_dcl_instrument
CP03ISSM-SBD11-06-METBKA000,telemetered,metbk_hourly
CP03ISSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_air_recovered
CP03ISSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_water_recovered
CP03ISSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_air
CP03ISSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_water
CP03ISSP-SP001-02-OPTAAJ000,recovered_cspp,optaa_dj_cspp_instrument_recovered
CP03ISSP-SP001-02-OPTAAJ000,telemetered,optaa_dj_cspp_instrument
CP03ISSP-SP001-03-NUTNRJ000,recovered_cspp,nutnr_j_cspp_dark_instrument_recovered
CP03ISSP-SP001-03-NUTNRJ000,recovered_cspp,nutnr_j_cspp_instrument_recovered
CP03ISSP-SP001-03-NUTNRJ000,telemetered,nutnr_j_cspp_dark_instrument
CP03ISSP-SP001-03-NUTNRJ000,telemetered,nutnr_j_cspp_instrument
CP03ISSP-SP001-05-VELPTJ000,recovered_cspp,velpt_j_cspp_instrument_recovered
CP03ISSP-SP001-05-VELPTJ000,telemetered,velpt_j_cspp_instrument
CP03ISSP-SP001-06-DOSTAJ000,recovered_cspp,dosta_abcdjm_cspp_instrument_recovered
CP03ISSP-SP001-06-DOSTAJ000,telemetered,dosta_abcdjm_cspp_instrument
CP03ISSP-SP001-07-SPKIRJ000,recovered_cspp,spkir_abj_cspp_instrument_recovered
CP03ISSP-SP001-07-SPKIRJ000,telemetered,spkir_abj_cspp_instrument
CP03ISSP-SP001-08-CTDPFJ000,recovered_cspp,ctdpf_j_cspp_instrument_recovered
CP03ISSP-SP001-08-CTDPFJ000,telemetered,ctdpf_j_cspp_instrument
CP03ISSP-SP001-09-FLORTJ000,recovered_cspp,flort_dj_cspp_instrument_recovered
CP03ISSP-SP001-09-FLORTJ000,telemetered,flort_dj_cspp_instrument
CP03ISSP-SP001-10-PARADJ000,recovered_cspp,parad_j_cspp_instrument_recovered
CP03ISSP-SP001-10-PARADJ000,telemetered,parad_j_cspp_instrument
CP04OSPM-WFP01-01-VEL3DK000,recovered_wfp,vel3d_k_wfp_instrument
CP04OSPM-WFP01-01-VEL3DK000,telemetered,vel3d_k_wfp_stc_instrument
CP04OSPM-WFP01-02-DOFSTK000,recovered_wfp,dofst_k_wfp_instrument_recovered
CP04OSPM-WFP01-02-DOFSTK000,telemetered,dofst_k_wfp_instrument
CP04OSPM-WFP01-03-CTDPFK000,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP04OSPM-WFP01-03-CTDPFK000,telemetered,ctdpf_ckl_wfp_instrument
CP04OSPM-WFP01-04-FLORTK000,recovered_wfp,flort_kn_stc_imodem_instrument_recovered
CP04OSPM-WFP01-04-FLORTK000,telemetered,flort_kn_stc_imodem_instrument
CP04OSPM-WFP01-05-PARADK000,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP04OSPM-WFP01-05-PARADK000,telemetered,parad_k__stc_imodem_instrument
CP04OSSM-MFD35-01-ADCPSJ000,recovered_host,adcpt_acfgm_pd8_dcl_instrument_recovered
CP04OSSM-MFD35-01-ADCPSJ000,recovered_inst,adcps_jln_instrument
CP04OSSM-MFD35-01-ADCPSJ000,telemetered,adcpt_acfgm_pd8_dcl_instrument
CP04OSSM-MFD35-02-PRESFC000,recovered_host,presf_abc_dcl_tide_measurement_recovered
CP04OSSM-MFD35-02-PRESFC000,recovered_host,presf_abc_dcl_wave_burst_recovered
CP04OSSM-MFD35-02-PRESFC000,recovered_inst,presf_abc_tide_measurement_recovered
CP04OSSM-MFD35-02-PRESFC000,recovered_inst,presf_abc_wave_burst_recovered
CP04OSSM-MFD35-02-PRESFC000,telemetered,presf_abc_dcl_tide_measurement
CP04OSSM-MFD35-02-PRESFC000,telemetered,presf_abc_dcl_wave_burst
CP04OSSM-MFD35-04-VELPTB000,recovered_host,velpt_ab_dcl_instrument_recovered
CP04OSSM-MFD35-04-VELPTB000,recovered_inst,velpt_ab_instrument_recovered
CP04OSSM-MFD35-04-VELPTB000,telemetered,velpt_ab_dcl_instrument
CP04OSSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_blank_recovered
CP04OSSM-MFD35-05-PCO2WB000,recovered_host,pco2w_abc_dcl_instrument_recovered
CP04OSSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument
CP04OSSM-MFD35-05-PCO2WB000,recovered_inst,pco2w_abc_instrument_blank
CP04OSSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument
CP04OSSM-MFD35-05-PCO2WB000,telemetered,pco2w_abc_dcl_instrument_blank
CP04OSSM-MFD35-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP04OSSM-MFD35-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CP04OSSM-MFD35-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CP04OSSM-MFD37-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CP04OSSM-MFD37-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CP04OSSM-MFD37-03-CTDBPE000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP04OSSM-MFD37-03-CTDBPE000,recovered_inst,ctdbp_cdef_instrument_recovered
CP04OSSM-MFD37-03-CTDBPE000,telemetered,ctdbp_cdef_dcl_instrument
CP04OSSM-MFD37-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP04OSSM-MFD37-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CP04OSSM-RID26-04-VELPTA000,recovered_host,velpt_ab_dcl_instrument_recovered
CP04OSSM-RID26-04-VELPTA000,recovered_inst,velpt_ab_instrument_recovered
CP04OSSM-RID26-04-VELPTA000,telemetered,velpt_ab_dcl_instrument
CP04OSSM-RID26-06-PHSEND000,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP04OSSM-RID26-06-PHSEND000,recovered_inst,phsen_abcdef_instrument
CP04OSSM-RID26-06-PHSEND000,telemetered,phsen_abcdef_dcl_instrument
CP04OSSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_dark_full_instrument_recovered
CP04OSSM-RID26-07-NUTNRB000,recovered_host,nutnr_b_dcl_full_instrument_recovered
CP04OSSM-RID26-07-NUTNRB000,recovered_inst,nutnr_b_instrument_recovered
CP04OSSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_dark_full_instrument
CP04OSSM-RID26-07-NUTNRB000,telemetered,nutnr_b_dcl_full_instrument
CP04OSSM-RID26-08-SPKIRB000,recovered_host,spkir_abj_dcl_instrument_recovered
CP04OSSM-RID26-08-SPKIRB000,telemetered,spkir_abj_dcl_instrument
CP04OSSM-RID27-01-OPTAAD000,recovered_host,optaa_dj_dcl_instrument_recovered
CP04OSSM-RID27-01-OPTAAD000,telemetered,optaa_dj_dcl_instrument
CP04OSSM-RID27-02-FLORTD000,recovered_host,flort_dj_dcl_instrument_recovered
CP04OSSM-RID27-02-FLORTD000,telemetered,flort_dj_dcl_instrument
CP04OSSM-RID27-03-CTDBPC000,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP04OSSM-RID27-03-CTDBPC000,recovered_inst,ctdbp_cdef_instrument_recovered
CP04OSSM-RID27-03-CTDBPC000,telemetered,ctdbp_cdef_dcl_instrument
CP04OSSM-RID27-04-DOSTAD000,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP04OSSM-RID27-04-DOSTAD000,telemetered,dosta_abcdjm_dcl_instrument
CP04OSSM-SBD11-06-METBKA000,recovered_host,metbk_a_dcl_instrument_recovered
CP04OSSM-SBD11-06-METBKA000,recovered_host,metbk_hourly
CP04OSSM-SBD11-06-METBKA000,telemetered,metbk_a_dcl_instrument
CP04OSSM-SBD11-06-METBKA000,telemetered,metbk_hourly
CP04OSSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_air_recovered
CP04OSSM-SBD12-04-PCO2AA000,recovered_host,pco2a_a_dcl_instrument_water_recovered
CP04OSSM-SBD12-04-PCO2AA000,telemetered,pco2a_a_dcl_instrument_air
